house_type,room_count,house_size,location,city,latitude,longitude,num_bathrooms,num_balconies,security_deposit,status,price
Apartment ,1 BHK,400.0,Vasai,Mumbai,19.41449928,72.85800171,1.0,1.0,<=100k,Unfurnished,7500
Independent Floor ,5 BHK,,Jor bagh,Delhi,28.67728996,77.15930176,4.0,2.0,>100k,Unfurnished,401012
Studio Apartment ,1 RK,370.0,Karampura,Delhi,28.66560173,77.15029907,1.0,0.0,0,Furnished,21000
Apartment ,1 BHK,600.0,Kharadi,Pune,18.54870605,73.94934082,1.0,1.0,<=100k,Unfurnished,8000
Apartment ,2 BHK,,Wagholi,Pune,18.57443619,73.98206329,,2.0,<=100k,Unfurnished,11000
Independent Floor ,3 BHK,2000.0,Nizamuddin West,Delhi,28.58960152,77.24316406,3.0,0.0,0,Furnished,120000
,1 BHK,615.0,Thane West,Mumbai,19.25633049,72.97049713,1.0,0.0,0,Semi-Furnished,17000
Independent Floor ,3 BHK,2856.0,West End,Delhi,28.57413292,77.16131592,,3.0,>100k,Unfurnished,235592
Apartment ,2 BHK,938.0,Dhayari,Pune,18.4564476,73.78610229,2.0,0.0,<=100k,Unfurnished,13000
Apartment ,2 BHK,815.0,Wakad,Pune,18.60311699,73.76626587,2.0,0.0,<=100k,Unfurnished,18000
Apartment ,2 BHK,1027.0,Borivali East,Mumbai,19.22131157,72.85739899,2.0,0.0,>100k,Unfurnished,45000
Apartment ,2 BHK,1234.0,Malad East,Mumbai,19.1905899,72.86213684,2.0,0.0,0,Furnished,42000
Apartment ,3 BHK,1690.0,Andheri East,Mumbai,19.1108036,72.87134552,3.0,0.0,0,Semi-Furnished,142300
Independent Floor ,4 BHK,6251.0,Defence Colony,Delhi,28.57183075,77.23332977,4.0,2.0,>100k,Unfurnished,362166
Independent Floor ,3 BHK,2852.0,Defence Colony,Delhi,28.57183075,77.23332977,,2.0,>100k,Unfurnished,308521
Apartment ,1 BHK,573.0,Chikhali,Pune,18.67391586,73.80892944,1.0,0.0,0,Unfurnished,8500
Apartment ,3 BHK,1100.0,Kharadi,Pune,18.55333519,73.94477844,2.0,0.0,0,Unfurnished,25500
Independent Floor ,3 BHK,2856.0,Greater Kailash II,Delhi,28.53174019,77.24913788,3.0,2.0,>100k,Unfurnished,301011
Apartment ,3 BHK,1700.0,Sector 5 Dwarka,Delhi,28.59773827,77.0566864,3.0,0.0,0,Semi-Furnished,40000
Apartment ,2 BHK,905.0,Wagholi,Pune,18.57381821,74.0247345,2.0,1.0,<=100k,Unfurnished,11000
Apartment ,1 BHK,900.0,Chattarpur,Delhi,28.49897003,77.24090576,1.0,0.0,0,Unfurnished,7000
Apartment ,3 BHK,1508.0,Wagholi,Pune,18.5717144,73.97583771,3.0,0.0,<=100k,Semi-Furnished,17000
Apartment ,2 BHK,1200.0,Ghansoli,Mumbai,19.12399673,72.9980545,,4.0,>100k,Unfurnished,36000
Villa ,4 BHK,5569.0,Gulmohar park,Delhi,28.55765915,77.21248627,4.0,2.0,>100k,Unfurnished,401010
Apartment ,2 BHK,1200.0,Wagholi,Pune,18.57848358,74.00447845,2.0,0.0,0,Furnished,17000
Studio Apartment ,1 RK,150.0,Chandan Nagar,Pune,18.56254387,73.93169403,1.0,0.0,0,Semi-Furnished,5500
,3 BHK,2856.0,Jor bagh,Delhi,28.67728996,77.15930176,3.0,2.0,>100k,Unfurnished,346116
Independent Floor ,3 BHK,2856.0,Green Park,Delhi,28.55761909,77.20458984,3.0,2.0,>100k,Unfurnished,301012
Independent Floor ,4 BHK,2700.0,Gulmohar park,Delhi,28.55721092,77.21279144,4.0,0.0,0,Semi-Furnished,160000
Apartment ,2 BHK,950.0,IP Extension,Delhi,28.62976646,77.30672455,2.0,2.0,<=100k,Semi-Furnished,22500
Independent Floor ,3 BHK,2856.0,Green Park,Delhi,28.55761909,77.20458984,,2.0,>100k,Unfurnished,381812
Apartment ,2 BHK,998.0,Wagholi,Pune,18.58773422,73.98551178,2.0,2.0,<=100k,Semi-Furnished,13000
Apartment ,1 BHK,662.0,Thane West,Mumbai,19.2703476,72.97113037,2.0,0.0,0,Furnished,14999
Apartment ,2 BHK,1280.0,Vishrantwadi,Pune,18.57247162,73.87510681,,1.0,<=100k,Semi-Furnished,23000
,1 BHK,690.0,Tingre Nagar,Pune,18.58148193,73.89109802,1.0,1.0,<=100k,Semi-Furnished,12000
Apartment ,1 BHK,535.0,Goregaon East,Mumbai,19.15395355,72.88471222,1.0,0.0,0,Unfurnished,16000
,2 BHK,900.0,Mulund West,Mumbai,19.16048431,72.94541931,2.0,0.0,0,Semi-Furnished,45000
Independent Floor ,3 BHK,2400.0,Greater Kailash,Delhi,28.53398132,77.24250031,3.0,0.0,0,Semi-Furnished,105000
Independent Floor ,4 BHK,4562.0,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,4.0,2.0,>100k,Unfurnished,301011
Apartment ,2 BHK,1205.0,Kandivali West,Mumbai,19.20372581,72.83464813,2.0,0.0,>100k,Semi-Furnished,55000
Apartment ,3 BHK,1850.0,Sanpada,Mumbai,19.0532341,73.0072403,3.0,0.0,0,Furnished,65000
,1 BHK,620.0,Wagholi,Pune,18.58470154,74.00345612,1.0,1.0,<=100k,Unfurnished,9000
,2 BHK,780.0,Lohegaon,Pune,18.60913658,73.90711212,2.0,0.0,0,Semi-Furnished,20000
Apartment ,3 BHK,1400.0,Vasant Kunj,Delhi,28.53392029,77.1502533,2.0,0.0,0,Semi-Furnished,65000
Apartment ,2 BHK,1050.0,Koper Khairane,Mumbai,19.1027832,73.01050568,2.0,0.0,0,Semi-Furnished,37000
Independent House ,1 BHK,750.0,Mayur Vihar II,Delhi,28.6170063,77.29906464,1.0,1.0,<=100k,Unfurnished,14000
Apartment ,3 BHK,1073.0,Kharghar,Mumbai,19.0528698,73.06694031,3.0,3.0,>100k,Semi-Furnished,70000
Independent Floor ,3 BHK,2000.0,Defence Colony,Delhi,28.57263374,77.23251343,4.0,0.0,,Semi-Furnished,180000
Apartment ,1 BHK,700.0,Jogeshwari West,Mumbai,19.1398983,72.84290314,2.0,0.0,0,Unfurnished,40000
Apartment ,3 BHK,1450.0,Andheri East,Mumbai,19.11652756,72.84729004,3.0,0.0,0,Unfurnished,90000
,4 BHK,5896.0,Anand Niketan,Delhi,28.57893944,77.16504669,4.0,2.0,>100k,Unfurnished,401010
Apartment ,2 BHK,1000.0,Wakad,Pune,18.60311699,73.76626587,2.0,0.0,0,Unfurnished,17000
Independent Floor ,3 BHK,2856.0,West End,Delhi,28.57413292,77.16131592,3.0,2.0,>100k,Unfurnished,301012
Independent Floor ,4 BHK,5562.0,Panchsheel Park,Delhi,28.54154015,77.21611786,4.0,2.0,>100k,Unfurnished,625415
Apartment ,1 BHK,670.0,Kharadi,Pune,18.55333519,73.94477844,1.0,0.0,0,Semi-Furnished,12400
,1 BHK,580.0,Chinchwad,Pune,18.62844658,73.78089142,1.0,0.0,,Unfurnished,9500
Apartment ,3 BHK,800.0,Powai,Mumbai,19.11441612,72.90343475,3.0,0.0,0,Furnished,75000
,4 BHK,4050.0,Greater Kailash,Delhi,28.5457592,77.24568176,5.0,0.0,0,Semi-Furnished,190000
Apartment ,2 BHK,954.0,Ravet,Pune,18.66646576,73.73058319,2.0,1.0,<=100k,Unfurnished,18500
Apartment ,2 BHK,903.0,Hinjewadi,Pune,18.58816147,73.72674561,2.0,2.0,<=100k,Unfurnished,23000
Independent Floor ,2 BHK,745.0,Dabri,Delhi,28.61173439,77.08657074,2.0,0.0,0,Unfurnished,14000
Independent House ,4 BHK,5569.0,Ghitorni,Delhi,28.49571991,77.13581085,4.0,2.0,>100k,Unfurnished,425505
Independent Floor ,3 BHK,2741.0,Uday Park,Delhi,28.56010056,77.2193222,3.0,2.0,>100k,Unfurnished,235592
Independent Floor ,2 BHK,830.0,Sector 11 Rohini,Delhi,28.73029709,77.10800934,,0.0,0,Semi-Furnished,18000
,2 BHK,905.0,Seawoods,Mumbai,19.01483536,73.02342224,,0.0,0,Unfurnished,31000
Independent Floor ,4 BHK,5896.0,Gulmohar park,Delhi,28.55765915,77.21248627,,2.0,>100k,Unfurnished,401102
Apartment ,2 BHK,1050.0,Bavdhan,Pune,18.51470566,73.77187347,2.0,0.0,0,Semi-Furnished,30000
Apartment ,3 BHK,1250.0,Dombivali,Mumbai,19.14808083,73.07962036,2.0,2.0,<=100k,Unfurnished,14500
,5 BHK,6952.0,Panchsheel Park,Delhi,28.54154015,77.21611786,4.0,2.0,>100k,Unfurnished,401010
,2 BHK,540.0,Dabri,Delhi,28.60993385,77.09203339,2.0,0.0,0,Semi-Furnished,12000
Apartment ,3 BHK,1020.0,Chembur,Mumbai,19.05077553,72.9009552,3.0,0.0,0,Unfurnished,78000
Apartment ,1 BHK,342.0,Karampura,Delhi,28.66662407,77.14854431,1.0,0.0,0,Furnished,24000
Apartment ,2 BHK,1000.0,Wanowrie,Pune,18.49072266,73.8996048,2.0,1.0,<=100k,Unfurnished,26000
Apartment ,2 BHK,1050.0,Andheri West,Mumbai,19.14296341,72.82502747,2.0,0.0,0,Furnished,60000
Apartment ,1 BHK,666.0,Dhanori,Pune,18.60354042,73.90814972,1.0,1.0,<=100k,Unfurnished,9000
,1 BHK,570.0,Hadapsar,Pune,18.47999954,73.93000031,1.0,1.0,<=100k,Unfurnished,7000
Apartment ,3 BHK,1280.0,Undri,Pune,18.45619583,73.91448212,2.0,2.0,<=100k,Unfurnished,18000
Independent Floor ,2 BHK,997.0,Lajpat Nagar,Delhi,28.56245804,77.24188232,2.0,0.0,,Furnished,40000
Apartment ,1 BHK,,Powai,Mumbai,19.12211418,72.90531921,1.0,0.0,0,Semi-Furnished,28000
Apartment ,2 BHK,1200.0,Malad West,Mumbai,19.18059731,72.84043121,2.0,0.0,,Furnished,52000
Independent Floor ,3 BHK,3011.0,Safdarjung Enclave,Delhi,28.56125832,77.19052124,3.0,2.0,>100k,Unfurnished,249419
Independent Floor ,5 BHK,4362.0,Defence Colony,Delhi,28.57183075,77.23332977,4.0,2.0,,Unfurnished,401015
Apartment ,1 BHK,535.0,Goregaon East,Mumbai,19.15395355,72.88471222,1.0,0.0,0,Unfurnished,16000
Apartment ,2 BHK,802.0,Wagholi,Pune,18.58792686,73.98773193,1.0,0.0,<=100k,Unfurnished,13500
,3 BHK,2856.0,Hauz Khas,Delhi,28.55542183,77.20988464,3.0,2.0,,Unfurnished,235562
Independent Floor ,3 BHK,2856.0,Gulmohar park,Delhi,28.55765915,77.21248627,,2.0,>100k,Unfurnished,310182
Apartment ,2 BHK,800.0,Nigdi,Pune,18.6574707,73.76837921,2.0,1.0,<=100k,Semi-Furnished,16000
Apartment ,1 BHK,650.0,Dombivali,Mumbai,19.16901779,73.11309052,,0.0,0,Unfurnished,7500
Apartment ,1 BHK,700.0,Tingre Nagar,Pune,18.57764816,73.88939667,1.0,1.0,<=100k,Semi-Furnished,12500
Apartment ,1 BHK,470.0,Mulund East,Mumbai,19.16797638,72.95916748,,0.0,0,Semi-Furnished,28000
Apartment ,3 BHK,1248.0,Mulund West,Mumbai,19.15857124,72.94791412,2.0,0.0,0,Semi-Furnished,42000
Independent Floor ,2 BHK,750.0,Sector 19 Dwarka,Delhi,28.57611275,77.04671478,2.0,0.0,0,Furnished,30500
Independent Floor ,3 BHK,2856.0,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,3.0,2.0,>100k,Unfurnished,401014
,2 BHK,1200.0,Cumballa Hill,Mumbai,18.9705677,72.80607605,3.0,0.0,0,Furnished,110000
Independent Floor ,3 BHK,2856.0,Golf Links,Delhi,28.59763908,77.23332977,3.0,2.0,,Unfurnished,540105
Apartment ,2 BHK,1000.0,Santacruz East,Mumbai,19.07385063,72.86419678,2.0,0.0,0,Semi-Furnished,80000
Independent House ,4 BHK,5896.0,Shanti Niketan,Delhi,28.57792091,77.16937256,4.0,2.0,>100k,Unfurnished,504011
Apartment ,2 BHK,1280.0,Tingre Nagar,Pune,18.58148193,73.89109802,2.0,2.0,<=100k,Furnished,25000
Villa ,4 BHK,5896.0,Hauz Khas,Delhi,28.55542183,77.20988464,4.0,2.0,>100k,Unfurnished,401012
,2 BHK,963.0,Wagholi,Pune,18.58424377,74.003685,,2.0,<=100k,Semi-Furnished,14500
Independent Floor ,4 BHK,6521.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,4.0,2.0,>100k,Unfurnished,401015
Independent House ,5 BHK,,Sainik Farm,Delhi,28.50527763,77.20741272,4.0,2.0,>100k,Unfurnished,549185
Apartment ,2 BHK,1245.0,Chembur,Mumbai,19.05451012,72.89835358,,0.0,>100k,Unfurnished,65000
Apartment ,3 BHK,1050.0,Andheri West,Mumbai,19.14553833,72.822258,3.0,0.0,0,Semi-Furnished,90000
Apartment ,1 BHK,630.0,Ulwe,Mumbai,18.96770859,73.02297974,2.0,0.0,0,Unfurnished,9500
Independent Floor ,3 BHK,1200.0,Patel Nagar,Delhi,28.64595604,77.16685486,2.0,2.0,<=100k,Furnished,20000
Independent Floor ,4 BHK,2250.0,Paschim Vihar,Delhi,28.67725372,77.08674622,4.0,0.0,0,Semi-Furnished,60000
Independent House ,5 BHK,6952.0,Jor bagh,Delhi,28.67728996,77.15930176,4.0,2.0,>100k,Unfurnished,1219191
Independent Floor ,3 BHK,1180.0,Chattarpur,Delhi,28.49385643,77.18325043,3.0,0.0,0,Furnished,30000
Independent Floor ,2 BHK,1000.0,Burari,Delhi,28.76049995,77.18828583,2.0,2.0,0,Semi-Furnished,6000
Apartment ,1 BHK,560.0,Nala Sopara,Mumbai,19.42544556,72.81661224,1.0,0.0,<=100k,Semi-Furnished,7500
Apartment ,1 BHK,523.0,Malad West,Mumbai,19.18254852,72.83827209,1.0,0.0,<=100k,Unfurnished,30000
Apartment ,3 BHK,1100.0,Santacruz East,Mumbai,19.07627678,72.86540222,3.0,0.0,0,Unfurnished,95999
Apartment ,3 BHK,1800.0,Kharghar,Mumbai,19.04128265,73.07174683,3.0,0.0,0,Furnished,43500
Apartment ,2 BHK,825.0,Malabar Hill,Mumbai,18.96323395,72.80530548,2.0,0.0,0,Furnished,90000
Independent Floor ,4 BHK,5896.0,Sunder Nagar,Delhi,28.61843681,76.96178436,4.0,2.0,>100k,Unfurnished,301012
Apartment ,1 BHK,684.0,Ghansoli,Mumbai,19.12399673,72.9980545,2.0,0.0,<=100k,Unfurnished,18200
Apartment ,1 BHK,600.0,Pradhikaran Nigdi,Pune,18.64920044,73.76577759,,1.0,<=100k,Semi-Furnished,12000
Apartment ,1 BHK,575.0,Mahape,Mumbai,19.11924934,73.02577209,2.0,0.0,<=100k,Unfurnished,15000
Villa ,5 BHK,6251.0,Ghitorni,Delhi,28.49571991,77.13581085,4.0,4.0,>100k,Unfurnished,404015
Apartment ,2 BHK,,Pimple Saudagar,Pune,18.59380913,73.79833221,2.0,0.0,0,Semi-Furnished,17000
Apartment ,3 BHK,1700.0,Sector 4 Dwarka,Delhi,28.60118866,77.04846954,3.0,0.0,0,Semi-Furnished,36000
Independent House ,5 BHK,6521.0,Malcha Marg,Delhi,28.60173035,77.18534088,4.0,2.0,>100k,Unfurnished,1012002
Apartment ,4 BHK,3800.0,Lower Parel,Mumbai,19.00762367,72.83289337,5.0,0.0,0,Semi-Furnished,425000
Independent Floor ,2 BHK,750.0,Tagore Garden Extension,Delhi,28.64909935,77.10723877,2.0,0.0,0,Furnished,25000
Villa ,4 BHK,5896.0,Niti Bagh,Delhi,28.55949974,77.21679688,4.0,2.0,>100k,Unfurnished,401015
Apartment ,3 BHK,1500.0,Tathawade,Pune,18.62471008,73.73709869,2.0,0.0,0,Unfurnished,29000
Independent Floor ,3 BHK,1125.0,Safdarjung Enclave,Delhi,28.56470108,77.19415283,3.0,0.0,0,Semi-Furnished,60000
Apartment ,2 BHK,980.0,Wagholi,Pune,18.57670975,73.99583435,2.0,2.0,<=100k,Semi-Furnished,18000
,2 BHK,750.0,Kandivali West,Mumbai,19.20986748,72.83059692,2.0,0.0,,Furnished,40000
Apartment ,2 BHK,1008.0,Mulund West,Mumbai,19.15857124,72.94791412,2.0,0.0,0,Semi-Furnished,38000
Apartment ,2 BHK,700.0,Jogeshwari West,Mumbai,19.14125633,72.84004211,1.0,0.0,,Unfurnished,36000
Apartment ,2 BHK,857.0,Mira Road East,Mumbai,19.28299713,72.88573456,2.0,0.0,0,Semi-Furnished,27000
Independent Floor ,3 BHK,2253.0,Greater Kailash II,Delhi,28.53174019,77.24913788,3.0,2.0,>100k,Unfurnished,235592
,2 BHK,965.0,Lohegaon,Pune,18.60551453,73.91033173,2.0,0.0,,Semi-Furnished,22000
Apartment ,2 BHK,1050.0,Powai,Mumbai,19.1144886,72.8962326,2.0,0.0,0,Semi-Furnished,70000
Independent Floor ,3 BHK,1125.0,Naraina,Delhi,28.63214111,77.13885498,2.0,0.0,0,Semi-Furnished,35000
,4 BHK,6000.0,Prabhadevi,Mumbai,19.01517296,72.82372284,4.0,0.0,>100k,Furnished,350000
Studio Apartment ,1 RK,350.0,Nigdi,Pune,18.6574707,73.76837921,1.0,1.0,<=100k,Unfurnished,7500
Independent Floor ,3 BHK,1500.0,Sarvpriya Vihar,Delhi,28.5420208,77.20693207,3.0,0.0,0,Furnished,90000
Apartment ,2 BHK,880.0,Dhanori,Pune,18.60192871,73.90148163,2.0,0.0,,Semi-Furnished,18000
Apartment ,3 BHK,1100.0,Ville Parle East,Mumbai,19.0951004,72.8605957,3.0,0.0,0,Semi-Furnished,100000
Apartment ,2 BHK,1200.0,Airoli,Mumbai,19.16000748,72.99343872,2.0,0.0,0,Unfurnished,38000
Apartment ,2 BHK,800.0,Worli,Mumbai,18.99811935,72.81504822,2.0,0.0,0,Unfurnished,110000
Independent Floor ,3 BHK,2741.0,New Friends Colony,Delhi,28.56705093,77.27355957,,3.0,>100k,Unfurnished,301012
Apartment ,1 BHK,535.0,Thane West,Mumbai,19.26938438,72.97092438,1.0,3.0,,Unfurnished,13000
Apartment ,2 BHK,915.0,Mahalunge,Pune,18.56352806,73.75112152,2.0,1.0,<=100k,Unfurnished,16000
Apartment ,1 BHK,650.0,Viman Nagar,Pune,18.56838799,73.91345215,1.0,0.0,0,Furnished,27000
Apartment ,2 BHK,954.0,Wagholi,Pune,18.58864784,73.98957062,2.0,2.0,<=100k,Semi-Furnished,15000
,2 BHK,1047.0,Baner,Pune,18.55125237,73.77441406,2.0,0.0,<=100k,Furnished,24000
,2 BHK,1500.0,Tagore Garden Extension,Delhi,28.6476841,77.1100769,2.0,0.0,0,Semi-Furnished,28000
Apartment ,3 BHK,1800.0,Airoli,Mumbai,19.18170357,72.99532318,3.0,0.0,0,Semi-Furnished,35000
Villa ,4 BHK,5896.0,New Friends Colony,Delhi,28.56705093,77.27355957,4.0,2.0,>100k,Unfurnished,540105
Independent Floor ,4 BHK,5896.0,Saket,Delhi,28.52354813,77.20014191,4.0,2.0,>100k,Unfurnished,320110
,2 BHK,900.0,Lajpat Nagar,Delhi,28.57617188,77.24238586,2.0,0.0,0,Semi-Furnished,34000
Independent Floor ,3 BHK,2856.0,Defence Colony,Delhi,28.57183075,77.23332977,3.0,2.0,>100k,Unfurnished,301022
Independent Floor ,2 BHK,,Ramesh Nagar,Delhi,28.64922142,77.13320923,2.0,0.0,0,Furnished,32000
Apartment ,1 BHK,550.0,Goregaon East,Mumbai,19.15259552,72.8908844,1.0,0.0,0,Furnished,27000
Independent Floor ,3 BHK,2741.0,Green Park,Delhi,28.55761909,77.20458984,3.0,2.0,>100k,Unfurnished,235462
Apartment ,2 BHK,825.0,Thane West,Mumbai,19.22903824,72.98190308,2.0,0.0,0,Semi-Furnished,25000
Apartment ,4 BHK,2500.0,Sector 6 Dwarka,Delhi,28.59519768,77.06681061,3.0,0.0,0,Semi-Furnished,45000
,2 BHK,500.0,Bindapur,Delhi,28.61527824,77.07889557,,0.0,0,Furnished,18000
Independent Floor ,5 BHK,5896.0,Sunder Nagar,Delhi,28.61843681,76.96178436,4.0,2.0,>100k,Unfurnished,401012
Apartment ,2 BHK,1180.0,Wagholi,Pune,18.58368492,74.00031281,2.0,0.0,0,Furnished,15000
Apartment ,2 BHK,1250.0,Powai,Mumbai,19.12256432,72.89339447,2.0,0.0,0,Semi-Furnished,72000
Independent Floor ,4 BHK,5896.0,Jor bagh,Delhi,28.67728996,77.15930176,4.0,2.0,>100k,Unfurnished,301022
Apartment ,3 BHK,1250.0,Andheri West,Mumbai,19.12127495,72.83872223,3.0,0.0,0,Furnished,135000
Apartment ,2 BHK,950.0,Thane West,Mumbai,19.22167778,72.97745514,2.0,0.0,0,Semi-Furnished,35000
,1 BHK,700.0,Bhandup West,Mumbai,19.15069008,72.93463135,2.0,2.0,<=100k,Unfurnished,19000
,5 BHK,6521.0,Vasant Vihar,Delhi,28.55739021,77.15714264,4.0,2.0,>100k,Unfurnished,301022
Apartment ,3 BHK,4000.0,Juhu,Mumbai,19.11050224,72.82448578,,0.0,0,Semi-Furnished,230000
Independent Floor ,3 BHK,1800.0,Lajpat Nagar,Delhi,28.5669384,77.23937225,3.0,0.0,0,Semi-Furnished,95000
Independent Floor ,4 BHK,2250.0,Paschim Vihar,Delhi,28.66799164,77.09541321,3.0,0.0,0,Semi-Furnished,40000
Apartment ,2 BHK,900.0,Dhayari,Pune,18.45897293,73.78629303,2.0,0.0,,Semi-Furnished,16000
,3 BHK,2005.0,Cuffe Parade,Mumbai,18.91048622,72.82016754,3.0,0.0,0,Furnished,390000
Apartment ,2 BHK,1155.0,Wagholi,Pune,18.58809853,73.99346924,2.0,0.0,0,Semi-Furnished,23000
Apartment ,3 BHK,1953.0,South Extension 2,Delhi,28.5687809,77.23298645,3.0,0.0,0,Unfurnished,110000
,3 BHK,2000.0,Rajouri Garden,Delhi,28.64152908,77.12091064,3.0,0.0,0,Semi-Furnished,40000
Apartment ,2 BHK,900.0,Dhanori,Pune,18.59660149,73.9058609,2.0,2.0,<=100k,Unfurnished,25000
Apartment ,1 BHK,540.0,Ghatkopar East,Mumbai,19.085495,72.91044617,2.0,0.0,0,Unfurnished,30000
Apartment ,2 BHK,1000.0,Powai,Mumbai,19.11759949,72.90907288,2.0,0.0,0,Furnished,68000
Apartment ,2 BHK,987.0,Wagholi,Pune,18.58727837,74.00176239,2.0,2.0,<=100k,Semi-Furnished,15500
Independent Floor ,5 BHK,6521.0,Green Park,Delhi,28.55761909,77.20458984,4.0,3.0,>100k,Unfurnished,408214
Apartment ,2 BHK,980.0,Wagholi,Pune,18.57494926,74.00061035,,2.0,<=100k,Unfurnished,10500
Apartment ,1 BHK,504.0,Hinjewadi,Pune,18.57286263,73.68908691,1.0,0.0,0,Furnished,22000
,2 BHK,1017.0,Wakad,Pune,18.60084724,73.75977325,2.0,0.0,<=100k,Unfurnished,15000
Apartment ,2 BHK,850.0,Bandra West,Mumbai,19.06122017,72.83004761,3.0,0.0,,Semi-Furnished,150000
Apartment ,1 BHK,,Jogeshwari West,Mumbai,19.14617538,72.84598541,2.0,0.0,0,Semi-Furnished,35000
,2 BHK,,Santacruz West,Mumbai,19.08271599,72.83628082,2.0,0.0,0,Furnished,100000
Apartment ,2 BHK,1100.0,Wagholi,Pune,18.59135246,73.97054291,2.0,0.0,0,Semi-Furnished,20000
Apartment ,3 BHK,2200.0,Seawoods,Mumbai,19.00540161,73.01470184,2.0,0.0,0,Unfurnished,115000
Independent Floor ,3 BHK,2856.0,New Friends Colony,Delhi,28.56705093,77.27355957,3.0,2.0,>100k,Unfurnished,301022
Apartment ,2 BHK,987.0,Wagholi,Pune,18.58792686,73.98773193,2.0,2.0,,Semi-Furnished,11000
Apartment ,1 BHK,500.0,Andheri West,Mumbai,19.12579918,72.84484863,1.0,0.0,0,Unfurnished,35000
Apartment ,1 BHK,350.0,Ghansoli,Mumbai,19.12588501,72.99964142,1.0,0.0,0,Unfurnished,10500
Independent Floor ,1 BHK,495.0,Janakpuri,Delhi,28.62897873,77.08043671,,0.0,,Furnished,18000
,3 BHK,2856.0,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,3.0,2.0,>100k,Unfurnished,362162
Apartment ,1 BHK,598.0,Borivali East,Mumbai,19.21974945,72.87100983,2.0,0.0,0,Unfurnished,27500
Apartment ,3 BHK,1100.0,Andheri West,Mumbai,19.13805008,72.82532501,3.0,0.0,0,Unfurnished,100000
Apartment ,2 BHK,1100.0,Borivali West,Mumbai,19.24913406,72.84872437,2.0,0.0,0,Semi-Furnished,42010
Apartment ,2 BHK,900.0,Andheri West,Mumbai,19.13805008,72.82532501,2.0,0.0,0,Furnished,60000
Independent Floor ,3 BHK,2856.0,Saket,Delhi,28.52354813,77.20014191,3.0,2.0,>100k,Unfurnished,301010
Independent House ,4 BHK,5896.0,Geetanjali Enclave,Delhi,28.53087997,77.20243073,4.0,2.0,>100k,Unfurnished,401012
,2 BHK,950.0,Wagholi,Pune,18.58727837,74.00176239,2.0,0.0,0,Semi-Furnished,17000
Apartment ,2 BHK,650.0,Thane West,Mumbai,19.22795486,72.96818542,2.0,0.0,0,Semi-Furnished,32000
Independent Floor ,4 BHK,5896.0,Panchsheel Park,Delhi,28.54154015,77.21611786,4.0,2.0,>100k,Unfurnished,301022
Apartment ,1 BHK,680.0,Santacruz East,Mumbai,19.07924843,72.853508,1.0,0.0,0,Furnished,32000
,1 BHK,,Shil Phata,Mumbai,19.15661049,73.0639801,1.0,0.0,0,Unfurnished,11500
Apartment ,2 BHK,1148.0,Andheri East,Mumbai,19.12240219,72.88565063,2.0,0.0,0,Unfurnished,60000
Studio Apartment ,1 RK,450.0,Dombivali East,Mumbai,19.2113533,73.08587646,1.0,0.0,0,Unfurnished,8000
,3 BHK,1800.0,Anand Niketan,Delhi,28.57871819,77.16468811,3.0,0.0,0,Semi-Furnished,135000
Independent Floor ,1 BHK,700.0,Lajpat Nagar IV,Delhi,28.56399918,77.24519348,1.0,1.0,<=100k,Semi-Furnished,17000
Apartment ,2 BHK,987.0,Wagholi,Pune,18.58070755,73.96819305,2.0,2.0,<=100k,Unfurnished,13000
Independent Floor ,3 BHK,1600.0,Anand Niketan,Delhi,28.57889748,77.1645813,4.0,0.0,0,Semi-Furnished,125000
,1 BHK,650.0,Malad West,Mumbai,19.17672729,72.84113312,1.0,0.0,0,Semi-Furnished,32000
Villa ,4 BHK,5896.0,Safdarjung Enclave,Delhi,28.56125832,77.19052124,4.0,2.0,>100k,Unfurnished,504101
Independent Floor ,5 BHK,6521.0,West End,Delhi,28.57413292,77.16131592,4.0,2.0,>100k,Unfurnished,401012
Villa ,5 BHK,6521.0,Vasant Vihar,Delhi,28.55739021,77.15714264,4.0,2.0,>100k,Unfurnished,546194
,4 BHK,4950.0,Panchsheel Park,Delhi,28.54306221,77.21394348,4.0,0.0,0,Semi-Furnished,200000
Apartment ,2 BHK,800.0,Andheri West,Mumbai,19.14662933,72.82849884,2.0,0.0,0,Furnished,75000
Independent Floor ,1 BHK,550.0,Patel Nagar,Delhi,28.65198898,77.16931152,1.0,0.0,0,Furnished,19500
Apartment ,2 BHK,800.0,Prabhadevi,Mumbai,19.01498032,72.82868195,2.0,0.0,0,Semi-Furnished,80000
Independent House ,4 BHK,5896.0,New Friends Colony,Delhi,28.56705093,77.27355957,4.0,2.0,>100k,Unfurnished,401012
Apartment ,2 BHK,1138.0,Wagholi,Pune,18.5717144,73.97583771,2.0,0.0,<=100k,Semi-Furnished,17000
Independent Floor ,4 BHK,5896.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,4.0,2.0,>100k,Unfurnished,301010
Apartment ,1 BHK,600.0,Bandra West,Mumbai,19.06117058,72.83162689,2.0,0.0,0,Furnished,55000
Independent Floor ,4 BHK,5896.0,Jor bagh,Delhi,28.67728996,77.15930176,4.0,2.0,>100k,Unfurnished,401122
